Index,ContainerID,Cidx,start_timestamp,end_timestamp,collection_fill_percentage,cycle_start_month,cycle_duration_days,avg_daily_fill_growth,next_cycle_avg_daily_fill_growth
602,13,8.0,2021-06-30 19:51:00,2021-07-02 22:28:00,85.0,6,2,42.5,6.25
603,13,9.0,2021-07-03 11:20:00,2021-07-20 08:38:00,100.0,7,16,6.25,8.333333333333334
604,13,10.0,2021-07-20 18:35:00,2021-08-02 11:59:00,100.0,7,12,8.333333333333334,6.333333333333333
605,13,11.0,2021-08-02 19:56:00,2021-08-09 13:52:00,38.0,8,6,6.333333333333333,9.333333333333334
606,13,12.0,2021-08-09 17:51:00,2021-08-16 14:20:00,56.0,8,6,9.333333333333334,5.444444444444445
607,13,13.0,2021-08-16 17:20:00,2021-08-25 21:23:00,49.0,8,9,5.444444444444445,4.25
610,13,16.0,2021-09-13 21:14:00,2021-10-04 11:06:00,85.0,9,20,4.25,4.363636363636363
611,13,17.0,2021-10-04 18:04:00,2021-10-16 11:54:00,48.0,10,11,4.363636363636363,8.0
612,13,18.0,2021-10-18 12:17:00,2021-10-26 12:35:00,64.0,10,8,8.0,4.0
613,13,19.0,2021-10-26 18:34:00,2021-11-16 14:06:00,80.0,10,20,4.0,34.0
614,13,20.0,2021-11-17 14:16:00,2021-11-20 11:07:00,68.0,11,2,34.0,1.9166666666666667
615,13,21.0,2021-11-21 10:14:00,2022-01-02 15:31:00,80.5,11,42,1.9166666666666667,9.875
616,13,23.0,2022-01-06 13:01:00,2022-01-14 13:26:00,79.0,1,8,9.875,3.0625
617,13,24.0,2022-01-15 13:35:00,2022-01-31 17:14:00,49.0,1,16,3.0625,9.333333333333334
618,13,25.0,2022-02-01 12:23:00,2022-02-07 13:38:00,56.0,2,6,9.333333333333334,2.769230769230769
619,13,26.0,2022-02-07 18:36:00,2022-02-21 15:43:00,36.0,2,13,2.769230769230769,7.6923076923076925
620,13,27.0,2022-02-21 17:43:00,2022-03-07 14:11:00,100.0,2,13,7.6923076923076925,4.647058823529412
621,13,28.0,2022-03-08 11:17:00,2022-03-25 14:55:00,79.0,3,17,4.647058823529412,4.5
622,13,29.0,2022-03-26 15:05:00,2022-04-15 15:06:00,90.0,3,20,4.5,7.6923076923076925
623,13,30.0,2022-04-15 18:09:00,2022-04-29 17:09:00,100.0,4,13,7.6923076923076925,6.222222222222222
624,13,31.0,2022-04-29 18:09:00,2022-05-09 17:15:00,56.0,4,9,6.222222222222222,4.705882352941177
625,13,32.0,2022-05-09 19:17:00,2022-05-27 16:04:00,80.0,5,17,4.705882352941177,6.666666666666667
626,13,33.0,2022-05-28 14:19:00,2022-06-13 12:35:00,100.0,5,15,6.666666666666667,15.2
627,13,34.0,2022-06-14 14:48:00,2022-06-20 13:48:00,76.0,6,5,15.2,5.8076923076923075
628,13,35.0,2022-06-20 18:47:00,2022-07-04 12:51:00,75.5,6,13,5.8076923076923075,2.82
629,13,36.0,2022-07-05 11:56:00,2022-07-30 19:44:00,70.5,7,25,2.82,68.5
630,13,37.0,2022-07-31 11:52:00,2022-08-01 12:42:00,68.5,7,1,68.5,14.75
631,13,38.0,2022-08-01 17:42:00,2022-08-08 12:57:00,88.5,8,6,14.75,11.7
632,13,39.0,2022-08-09 13:10:00,2022-08-14 15:15:00,58.5,8,5,11.7,4.388888888888889
633,13,40.0,2022-08-18 14:16:00,2022-09-05 17:45:00,79.0,8,18,4.388888888888889,3.6666666666666665
634,13,41.0,2022-09-07 16:12:00,2022-09-25 17:32:00,66.0,9,18,3.6666666666666665,15.0
635,13,42.0,2022-09-27 15:43:00,2022-10-01 17:40:00,60.0,9,4,15.0,1.0476190476190477
636,13,43.0,2022-11-05 14:14:00,2022-12-17 16:16:00,44.0,11,42,1.0476190476190477,50.0
637,13,44.0,2023-01-11 12:18:00,2023-01-13 14:49:00,100.0,1,2,50.0,3.4375
638,13,45.0,2023-01-15 13:12:00,2023-01-31 14:22:00,55.0,1,16,3.4375,3.526315789473684
639,13,46.0,2023-01-31 18:22:00,2023-02-20 17:56:00,67.0,1,19,3.526315789473684,7.0
640,13,47.0,2023-02-21 11:03:00,2023-03-03 15:31:00,70.0,2,10,7.0,3.0
641,13,48.0,2023-03-03 18:31:00,2023-03-21 17:47:00,51.0,3,17,3.0,3.7857142857142856
642,13,49.0,2023-03-21 19:47:00,2023-04-04 22:01:00,53.0,3,14,3.7857142857142856,7.611111111111111
643,13,50.0,2023-04-05 12:08:00,2023-04-14 17:26:00,68.5,4,9,7.611111111111111,5.0
644,13,51.0,2023-04-14 22:24:00,2023-05-05 16:24:00,100.0,4,20,5.0,2.8055555555555554
645,13,52.0,2023-05-05 18:25:00,2023-05-24 13:44:00,50.5,5,18,2.8055555555555554,4.5
646,13,53.0,2023-05-31 16:16:00,2023-06-18 13:51:00,76.5,5,17,4.5,9.142857142857142
647,13,54.0,2023-06-22 13:04:00,2023-06-30 12:02:00,64.0,6,7,9.142857142857142,4.764705882352941
648,13,55.0,2023-06-30 21:00:00,2023-07-18 18:48:00,81.0,6,17,4.764705882352941,8.333333333333334
649,13,56.0,2023-07-19 19:08:00,2023-08-01 15:08:00,100.0,7,12,8.333333333333334,5.0
650,13,57.0,2023-08-02 13:21:00,2023-08-22 15:11:00,100.0,8,20,5.0,11.285714285714286
651,13,58.0,2023-08-23 13:23:00,2023-08-30 15:39:00,79.0,8,7,11.285714285714286,10.571428571428571
652,13,59.0,2023-08-31 13:50:00,2023-09-07 15:40:00,74.0,8,7,10.571428571428571,3.4285714285714284
653,13,60.0,2023-09-07 19:44:00,2023-09-29 13:14:00,72.0,9,21,3.4285714285714284,7.458333333333333
654,13,62.0,2021-08-30 19:55:00,2021-09-12 10:13:00,89.5,8,12,7.458333333333333,62.0
657,13,65.0,2023-05-24 17:44:00,2023-05-26 14:48:00,62.0,5,1,62.0,68.0
658,13,66.0,2021-08-29 03:08:00,2021-08-30 16:56:00,68.0,8,1,68.0,2.5
659,13,67.0,2022-10-02 19:30:00,2022-11-02 13:35:00,75.0,10,30,2.5,29.5
661,14,0.0,2021-01-04 18:55:00,2021-01-09 14:46:00,62.0,1,4,15.5,5.366666666666666
662,14,1.0,2021-01-09 16:19:00,2021-01-25 01:05:00,80.5,1,15,5.366666666666666,8.75
663,14,2.0,2021-01-25 09:45:00,2021-02-03 05:00:00,70.0,1,8,8.75,2.236842105263158
664,14,3.0,2021-02-03 11:37:00,2021-02-22 18:07:00,42.5,2,19,2.236842105263158,2.3125
665,14,4.0,2021-02-23 13:27:00,2021-03-11 20:15:00,37.0,2,16,2.3125,4.416666666666667
666,14,5.0,2021-03-12 20:38:00,2021-03-25 01:59:00,53.0,3,12,4.416666666666667,4.269230769230769
667,14,6.0,2021-03-25 18:59:00,2021-04-08 18:30:00,55.5,3,13,4.269230769230769,3.588235294117647
668,14,7.0,2021-04-08 20:31:00,2021-04-26 19:18:00,61.0,4,17,3.588235294117647,8.333333333333334
669,14,8.0,2021-04-26 22:18:00,2021-05-06 03:51:00,75.0,4,9,8.333333333333334,3.1176470588235294
670,14,10.0,2021-05-06 17:53:00,2021-05-24 13:46:00,53.0,5,17,3.1176470588235294,8.444444444444445
671,14,11.0,2021-05-24 17:48:00,2021-06-02 19:27:00,76.0,5,9,8.444444444444445,7.4
672,14,12.0,2021-06-03 15:27:00,2021-06-13 17:58:00,74.0,6,10,7.4,17.375
673,14,13.0,2021-06-13 23:59:00,2021-06-18 08:20:00,69.5,6,4,17.375,4.821428571428571
674,14,14.0,2021-06-18 16:21:00,2021-07-03 08:07:00,67.5,6,14,4.821428571428571,5.333333333333333
675,14,15.0,2021-07-20 17:12:00,2021-08-02 12:18:00,64.0,7,12,5.333333333333333,2.0925925925925926
676,14,16.0,2021-08-02 20:20:00,2021-08-30 17:31:00,56.5,8,27,2.0925925925925926,4.125
677,14,19.0,2021-08-30 20:32:00,2021-09-16 18:35:00,66.0,8,16,4.125,12.75
678,14,20.0,2021-09-16 21:36:00,2021-09-23 11:37:00,76.5,9,6,12.75,11.166666666666666
679,14,21.0,2021-09-23 16:38:00,2021-09-30 04:23:00,67.0,9,6,11.166666666666666,11.125
680,14,22.0,2021-09-30 17:24:00,2021-10-08 19:12:00,89.0,9,8,11.125,3.5
681,14,23.0,2021-10-09 11:11:00,2021-10-25 20:16:00,56.0,10,16,3.5,8.428571428571429
682,14,24.0,2021-10-26 19:16:00,2021-11-03 10:21:00,59.0,10,7,8.428571428571429,20.0
683,14,25.0,2021-11-03 19:22:00,2021-11-09 12:55:00,100.0,11,5,20.0,4.923076923076923
684,14,26.0,2021-11-09 18:56:00,2021-11-23 14:03:00,64.0,11,13,4.923076923076923,2.9166666666666665
685,14,27.0,2021-11-23 20:03:00,2021-12-17 23:25:00,70.0,11,24,2.9166666666666665,6.888888888888889
686,14,28.0,2021-12-18 14:24:00,2021-12-27 18:51:00,62.0,12,9,6.888888888888889,6.625
687,14,29.0,2021-12-27 20:51:00,2022-01-05 10:51:00,53.0,12,8,6.625,18.875
688,14,30.0,2022-01-05 19:51:00,2022-01-10 14:00:00,75.5,1,4,18.875,5.882352941176471
689,14,31.0,2022-01-10 19:00:00,2022-01-28 00:50:00,100.0,1,17,5.882352941176471,6.423076923076923
690,14,32.0,2022-01-29 00:49:00,2022-02-11 15:49:00,83.5,1,13,6.423076923076923,6.25
691,14,33.0,2022-02-11 18:50:00,2022-02-28 12:53:00,100.0,2,16,6.25,7.25
692,14,34.0,2022-02-28 18:54:00,2022-03-11 01:46:00,72.5,2,10,7.25,4.6923076923076925
693,14,35.0,2022-03-11 18:46:00,2022-03-25 08:35:00,61.0,3,13,4.6923076923076925,36.0
694,14,36.0,2022-03-25 17:36:00,2022-03-28 12:42:00,72.0,3,2,36.0,14.4
695,14,37.0,2022-03-28 23:44:00,2022-04-03 18:13:00,72.0,3,5,14.4,33.333333333333336
696,14,38.0,2022-04-04 18:13:00,2022-04-07 23:40:00,100.0,4,3,33.333333333333336,16.666666666666668
697,14,39.0,2022-04-08 18:40:00,2022-04-15 13:02:00,100.0,4,6,16.666666666666668,9.416666666666666
698,14,40.0,2022-04-15 17:04:00,2022-04-22 16:24:00,56.5,4,6,9.416666666666666,50.0
699,14,41.0,2022-04-22 19:25:00,2022-04-25 17:30:00,100.0,4,2,50.0,14.333333333333334
700,14,42.0,2022-04-25 20:31:00,2022-05-02 17:35:00,86.0,4,6,14.333333333333334,10.25
701,14,43.0,2022-05-02 20:36:00,2022-05-09 03:42:00,61.5,5,6,10.25,6.95
702,14,44.0,2022-05-09 20:44:00,2022-05-20 11:54:00,69.5,5,10,6.95,12.333333333333334
703,14,45.0,2022-05-20 19:56:00,2022-05-27 12:48:00,74.0,5,6,12.333333333333334,81.0
704,14,46.0,2022-05-27 17:51:00,2022-05-29 12:55:00,81.0,5,1,81.0,16.6
705,14,47.0,2022-05-29 13:56:00,2022-06-03 14:32:00,83.0,5,5,16.6,9.916666666666666
707,14,49.0,2022-06-20 18:12:00,2022-06-27 15:38:00,59.5,6,6,9.916666666666666,33.333333333333336
708,14,50.0,2022-06-27 19:40:00,2022-07-01 18:38:00,100.0,6,3,33.333333333333336,6.6
709,14,51.0,2022-07-01 19:39:00,2022-07-12 06:20:00,66.0,7,10,6.6,16.4
710,14,52.0,2022-07-12 19:23:00,2022-07-18 16:53:00,82.0,7,5,16.4,15.0
711,14,53.0,2022-07-22 14:56:00,2022-07-28 16:31:00,90.0,7,6,15.0,5.85
712,14,54.0,2022-07-28 20:33:00,2022-08-08 01:59:00,58.5,7,10,5.85,4.705882352941177
713,14,55.0,2022-08-08 19:02:00,2022-08-26 15:35:00,80.0,8,17,4.705882352941177,7.6923076923076925
714,14,56.0,2022-08-26 17:36:00,2022-09-09 02:45:00,100.0,8,13,7.6923076923076925,4.8125
715,14,57.0,2022-09-10 00:47:00,2022-09-26 15:38:00,77.0,9,16,4.8125,10.0
716,14,58.0,2022-09-26 18:39:00,2022-10-07 00:12:00,100.0,9,10,10.0,5.777777777777778
717,14,59.0,2022-10-07 19:14:00,2022-10-17 15:41:00,52.0,10,9,5.777777777777778,2.5
718,14,60.0,2022-10-18 06:42:00,2022-11-01 11:35:00,35.0,10,14,2.5,7.75
719,14,61.0,2022-11-02 11:59:00,2022-11-10 20:28:00,62.0,11,8,7.75,3.8823529411764706
720,14,62.0,2022-11-11 17:28:00,2022-11-29 03:24:00,66.0,11,17,3.8823529411764706,3.4
721,14,63.0,2022-11-29 17:24:00,2022-12-20 17:20:00,68.0,11,20,3.4,7.222222222222222
722,14,64.0,2022-12-20 19:21:00,2022-12-30 02:15:00,65.0,12,9,7.222222222222222,4.0
723,14,65.0,2022-12-30 19:16:00,2023-01-20 15:11:00,80.0,12,20,4.0,3.3043478260869565
724,14,66.0,2023-01-20 19:12:00,2023-02-13 18:08:00,76.0,1,23,3.3043478260869565,43.0
725,14,67.0,2023-02-14 18:33:00,2023-02-16 19:58:00,86.0,2,2,43.0,5.882352941176471
726,14,68.0,2023-02-17 17:58:00,2023-03-07 08:48:00,100.0,2,17,5.882352941176471,31.0
727,14,69.0,2023-03-07 17:49:00,2023-03-10 14:18:00,62.0,3,2,31.0,7.0
728,14,70.0,2023-03-10 18:19:00,2023-03-20 19:11:00,70.0,3,10,7.0,3.923076923076923
729,14,71.0,2023-03-21 19:37:00,2023-04-04 04:34:00,51.0,3,13,3.923076923076923,10.055555555555555
730,14,72.0,2023-04-04 23:36:00,2023-04-14 11:55:00,90.5,4,9,10.055555555555555,6.888888888888889
731,14,73.0,2023-04-14 20:56:00,2023-04-24 18:08:00,62.0,4,9,6.888888888888889,4.153846153846154
732,14,74.0,2023-04-25 18:10:00,2023-05-09 07:42:00,54.0,4,13,4.153846153846154,5.615384615384615
733,14,75.0,2023-05-09 21:44:00,2023-05-23 13:57:00,73.0,5,13,5.615384615384615,3.0625
734,14,76.0,2023-05-23 17:59:00,2023-06-08 23:34:00,49.0,5,16,3.0625,7.681818181818182
735,14,77.0,2023-06-09 20:36:00,2023-06-21 11:16:00,84.5,6,11,7.681818181818182,5.555555555555555
736,14,78.0,2023-06-21 20:18:00,2023-07-10 08:29:00,100.0,6,18,5.555555555555555,80.0
737,14,79.0,2023-07-10 21:33:00,2023-07-12 13:02:00,80.0,7,1,80.0,4.425
738,14,80.0,2023-07-26 13:53:00,2023-08-16 10:24:00,88.5,7,20,4.425,7.6923076923076925
739,14,81.0,2023-08-16 19:27:00,2023-08-30 10:23:00,100.0,8,13,7.6923076923076925,10.214285714285714
740,14,82.0,2023-08-30 20:26:00,2023-09-07 16:11:00,71.5,8,7,10.214285714285714,16.666666666666668
741,14,83.0,2023-09-19 20:32:00,2023-09-26 14:03:00,100.0,9,6,16.666666666666668,6.25
742,14,85.0,2023-09-26 20:05:00,2023-10-13 16:24:00,100.0,9,16,6.25,4.84375
743,14,86.0,2021-07-03 13:08:00,2021-07-20 04:10:00,77.5,7,16,4.84375,35.0
744,14,87.0,2022-06-03 18:33:00,2022-06-06 16:04:00,70.0,6,2,35.0,17.3
745,14,88.0,2022-06-14 12:27:00,2022-06-20 10:10:00,86.5,6,5,17.3,26.666666666666668
746,14,89.0,2022-07-18 18:54:00,2022-07-22 11:54:00,80.0,7,3,26.666666666666668,6.045454545454546
748,14,91.0,2023-09-07 18:14:00,2023-09-19 09:30:00,66.5,9,11,6.045454545454546,12.5
749,14,92.0,2022-06-06 19:06:00,2022-06-13 13:21:00,75.0,6,6,12.5,6.541666666666667
751,15,0.0,2021-01-05 17:09:00,2021-01-22 00:08:00,51.0,1,16,3.1875,2.388888888888889
752,15,1.0,2021-01-22 16:59:00,2021-02-09 20:24:00,43.0,1,18,2.388888888888889,2.7
753,15,2.0,2021-02-10 17:14:00,2021-03-08 15:32:00,67.5,2,25,2.7,10.0
754,15,3.0,2021-03-08 23:28:00,2021-03-18 17:48:00,90.0,3,9,10.0,7.0
755,15,4.0,2021-03-18 18:47:00,2021-03-28 21:27:00,70.0,3,10,7.0,3.85
756,15,5.0,2021-03-29 17:57:00,2021-04-18 21:55:00,77.0,3,20,3.85,7.75
757,15,6.0,2021-04-19 21:44:00,2021-04-28 21:43:00,62.0,4,8,7.75,5.882352941176471
758,15,7.0,2021-04-29 17:13:00,2021-05-16 22:17:00,100.0,4,17,5.882352941176471,3.1875
759,15,8.0,2021-05-17 20:44:00,2021-06-02 20:54:00,51.0,5,16,3.1875,7.818181818181818
760,15,9.0,2021-06-03 15:25:00,2021-06-15 10:27:00,86.0,6,11,7.818181818181818,4.214285714285714
761,15,10.0,2021-06-15 20:17:00,2021-06-29 21:12:00,59.0,6,14,4.214285714285714,6.666666666666667
762,15,11.0,2021-06-30 16:43:00,2021-07-12 20:48:00,80.0,6,12,6.666666666666667,8.833333333333334
763,15,12.0,2021-07-13 19:16:00,2021-07-20 08:15:00,53.0,7,6,8.833333333333334,4.833333333333333
764,15,13.0,2021-07-20 18:03:00,2021-08-02 10:56:00,58.0,7,12,4.833333333333333,3.5
765,15,14.0,2021-08-02 18:47:00,2021-08-13 10:56:00,35.0,8,10,3.5,35.0
766,15,15.0,2021-08-14 10:47:00,2021-08-16 10:28:00,35.0,8,1,35.0,5.0
767,15,16.0,2021-08-16 23:15:00,2021-08-30 11:34:00,65.0,8,13,5.0,2.0441176470588234
768,15,17.0,2021-08-30 22:21:00,2021-10-04 11:50:00,69.5,8,34,2.0441176470588234,3.9411764705882355
769,15,18.0,2021-10-04 21:51:00,2021-10-22 12:19:00,67.0,10,17,3.9411764705882355,1.4523809523809523
770,15,19.0,2021-10-23 11:44:00,2021-11-13 11:50:00,30.5,10,21,1.4523809523809523,3.46875
771,15,20.0,2021-11-14 11:38:00,2021-11-30 14:17:00,55.5,11,16,3.46875,56.0
772,15,21.0,2021-12-12 15:47:00,2021-12-14 15:35:00,56.0,12,1,56.0,6.033333333333333
773,15,22.0,2021-12-21 12:49:00,2022-01-05 13:53:00,90.5,12,15,6.033333333333333,2.840909090909091
774,15,23.0,2022-01-06 11:46:00,2022-01-28 14:40:00,62.5,1,22,2.840909090909091,1.646341463414634
775,15,24.0,2022-01-29 12:34:00,2022-03-11 15:00:00,67.5,1,41,1.646341463414634,2.6029411764705883
776,15,25.0,2022-03-11 16:58:00,2022-04-15 01:23:00,88.5,3,34,2.6029411764705883,3.7037037037037037
777,15,26.0,2022-04-15 16:02:00,2022-05-13 12:28:00,100.0,4,27,3.7037037037037037,3.391304347826087
778,15,27.0,2022-05-13 18:23:00,2022-06-06 16:33:00,78.0,5,23,3.391304347826087,3.888888888888889
779,15,28.0,2022-06-06 18:32:00,2022-06-24 18:35:00,70.0,6,18,3.888888888888889,4.2105263157894735
780,15,29.0,2022-06-26 14:19:00,2022-07-15 14:46:00,80.0,6,19,4.2105263157894735,1.8518518518518519
781,15,30.0,2022-07-16 14:38:00,2022-08-12 16:11:00,50.0,7,27,1.8518518518518519,1.4722222222222223
782,15,31.0,2022-08-13 12:06:00,2022-09-18 15:54:00,53.0,8,36,1.4722222222222223,1.5
783,15,32.0,2022-09-20 13:43:00,2022-11-05 14:01:00,69.0,9,46,1.5,3.1
784,15,33.0,2022-11-12 14:17:00,2022-11-17 15:44:00,15.5,11,5,3.1,51.0
786,15,35.0,2023-01-12 12:51:00,2023-01-13 15:34:00,51.0,1,1,51.0,3.6052631578947367
787,15,36.0,2023-01-21 15:03:00,2023-02-09 15:28:00,68.5,1,19,3.6052631578947367,2.1538461538461537
788,15,37.0,2023-02-11 15:44:00,2023-03-10 13:08:00,56.0,2,26,2.1538461538461537,3.04
789,15,38.0,2023-03-12 15:52:00,2023-04-07 15:45:00,76.0,3,25,3.04,9.090909090909092
790,15,39.0,2023-04-07 20:40:00,2023-04-19 17:04:00,100.0,4,11,9.090909090909092,3.4615384615384617
791,15,40.0,2023-04-19 20:01:00,2023-05-16 15:11:00,90.0,4,26,3.4615384615384617,4.214285714285714
792,15,41.0,2023-05-16 18:08:00,2023-05-31 13:49:00,59.0,5,14,4.214285714285714,3.225
793,15,42.0,2023-06-01 13:35:00,2023-06-21 15:38:00,64.5,6,20,3.225,4.625
794,15,43.0,2023-06-22 15:33:00,2023-06-30 16:58:00,37.0,6,8,4.625,4.470588235294118
795,15,44.0,2023-07-01 12:52:00,2023-07-18 15:19:00,76.0,7,17,4.470588235294118,4.761904761904762
796,15,45.0,2023-07-19 16:11:00,2023-08-09 16:45:00,100.0,7,21,4.761904761904762,5.882352941176471
797,15,46.0,2023-08-11 13:38:00,2023-08-28 17:35:00,100.0,8,17,5.882352941176471,3.8461538461538463
798,15,47.0,2023-08-31 13:26:00,2023-09-26 16:04:00,100.0,8,26,3.8461538461538463,27.0
800,16,0.0,2021-03-09 12:04:00,2021-03-11 13:35:00,73.5,3,2,36.75,5.6923076923076925
801,16,1.0,2021-03-11 22:43:00,2021-03-25 03:09:00,74.0,3,13,5.6923076923076925,6.7
802,16,2.0,2021-03-25 16:21:00,2021-04-05 13:59:00,67.0,3,10,6.7,2.925
803,16,3.0,2021-04-06 01:10:00,2021-04-26 10:55:00,58.5,4,20,2.925,5.666666666666667
804,16,4.0,2021-04-26 18:02:00,2021-05-03 15:38:00,34.0,4,6,5.666666666666667,5.882352941176471
805,16,5.0,2021-05-03 16:40:00,2021-05-20 16:51:00,100.0,5,17,5.882352941176471,3.1
806,16,6.0,2021-05-20 19:55:00,2021-06-15 18:29:00,77.5,5,25,3.1,2.409090909090909
807,16,7.0,2021-06-15 23:34:00,2021-07-08 06:21:00,53.0,6,22,2.409090909090909,2.225
808,16,8.0,2021-07-08 23:38:00,2021-07-29 19:01:00,44.5,7,20,2.225,11.2
809,16,9.0,2021-07-30 04:09:00,2021-08-04 15:14:00,56.0,7,5,11.2,22.375
810,16,10.0,2021-08-04 18:17:00,2021-08-09 15:12:00,89.5,8,4,22.375,6.818181818181818
811,16,11.0,2021-08-09 22:19:00,2021-08-21 02:26:00,75.0,8,11,6.818181818181818,4.0
812,16,12.0,2021-08-21 16:41:00,2021-09-03 18:07:00,52.0,8,13,4.0,2.3676470588235294
813,16,13.0,2021-09-04 15:28:00,2021-10-09 03:20:00,80.5,9,34,2.3676470588235294,1.2439024390243902
814,16,14.0,2021-10-09 09:25:00,2021-11-20 08:23:00,51.0,10,41,1.2439024390243902,2.1
815,16,15.0,2021-11-20 23:35:00,2021-11-26 14:00:00,10.5,11,5,2.1,1.9230769230769231
816,16,16.0,2021-11-27 14:43:00,2021-12-24 14:11:00,50.0,11,26,1.9230769230769231,4.25
817,16,17.0,2021-12-24 16:13:00,2022-01-05 23:26:00,51.0,12,12,4.25,3.3333333333333335
818,16,18.0,2022-01-06 00:27:00,2022-01-21 12:11:00,50.0,1,15,3.3333333333333335,2.239130434782609
819,16,19.0,2022-01-21 19:18:00,2022-02-14 09:31:00,51.5,1,23,2.239130434782609,1.6222222222222222
820,16,20.0,2022-02-15 01:45:00,2022-04-01 03:52:00,73.0,2,45,1.6222222222222222,2.6842105263157894
821,16,21.0,2022-04-02 00:09:00,2022-04-21 22:08:00,51.0,4,19,2.6842105263157894,3.7037037037037037
822,16,22.0,2022-04-22 22:52:00,2022-05-20 16:44:00,100.0,4,27,3.7037037037037037,1.4285714285714286
823,16,23.0,2022-05-20 20:49:00,2022-06-25 05:11:00,50.0,5,35,1.4285714285714286,2.973684210526316
824,16,24.0,2022-06-25 20:27:00,2022-07-15 20:01:00,56.5,6,19,2.973684210526316,3.0
825,16,25.0,2022-07-16 01:06:00,2022-08-08 13:36:00,69.0,7,23,3.0,3.25
826,16,26.0,2022-08-08 18:43:00,2022-08-29 18:33:00,65.0,8,20,3.25,3.0208333333333335
827,16,27.0,2022-08-30 00:39:00,2022-09-23 17:25:00,72.5,8,24,3.0208333333333335,3.875
828,16,28.0,2022-09-23 22:30:00,2022-10-10 07:08:00,62.0,9,16,3.875,1.6774193548387097
829,16,29.0,2022-10-10 19:19:00,2022-11-11 10:04:00,52.0,10,31,1.6774193548387097,1.8709677419354838
830,16,30.0,2022-11-11 22:15:00,2022-12-13 11:37:00,58.0,11,31,1.8709677419354838,5.6923076923076925
831,16,31.0,2022-12-13 22:46:00,2022-12-27 12:42:00,74.0,12,13,5.6923076923076925,0.9411764705882353
832,16,32.0,2022-12-27 23:53:00,2023-02-17 14:43:00,48.0,12,51,0.9411764705882353,1.8958333333333333
833,16,33.0,2023-02-17 23:51:00,2023-03-14 16:15:00,45.5,2,24,1.8958333333333333,2.3333333333333335
834,16,34.0,2023-03-15 09:29:00,2023-04-11 12:53:00,63.0,3,27,2.3333333333333335,2.65
835,16,35.0,2023-04-11 17:58:00,2023-05-02 09:37:00,53.0,4,20,2.65,2.076923076923077
836,16,36.0,2023-05-03 01:54:00,2023-05-29 09:12:00,54.0,5,26,2.076923076923077,2.1041666666666665
837,16,37.0,2023-05-30 12:54:00,2023-06-23 18:31:00,50.5,5,24,2.1041666666666665,2.1363636363636362
838,16,38.0,2023-06-24 12:50:00,2023-07-27 16:59:00,70.5,6,33,2.1363636363636362,5.176470588235294
839,16,39.0,2023-07-29 14:32:00,2023-08-16 14:04:00,88.0,7,17,5.176470588235294,1.3888888888888888
841,17,0.0,2021-01-22 17:05:00,2021-02-15 00:01:00,45.0,1,23,1.9565217391304348,2.5303030303030303
844,17,3.0,2021-04-05 20:23:00,2021-05-09 19:37:00,83.5,4,33,2.5303030303030303,1.4705882352941178
845,17,4.0,2021-05-10 15:46:00,2021-06-30 17:46:00,75.0,5,51,1.4705882352941178,12.6
846,17,5.0,2021-06-30 22:49:00,2021-07-06 09:55:00,63.0,6,5,12.6,4.055555555555555
847,17,7.0,2021-09-01 18:07:00,2021-09-19 22:35:00,73.0,9,18,4.055555555555555,3.25
848,17,8.0,2021-09-20 22:48:00,2021-10-15 18:55:00,78.0,9,24,3.25,2.1739130434782608
849,17,9.0,2021-10-16 19:31:00,2021-11-09 11:42:00,50.0,10,23,2.1739130434782608,1.3703703703703705
850,17,10.0,2021-11-09 18:46:00,2021-12-07 06:29:00,37.0,11,27,1.3703703703703705,1.75
851,17,11.0,2021-12-07 20:35:00,2022-01-17 14:01:00,70.0,12,40,1.75,2.4791666666666665
852,17,12.0,2022-01-17 19:04:00,2022-02-11 14:08:00,59.5,1,24,2.4791666666666665,6.384615384615385
853,17,13.0,2022-02-11 18:11:00,2022-02-25 12:04:00,83.0,2,13,6.384615384615385,1.5405405405405406
854,17,14.0,2022-02-25 18:08:00,2022-04-03 19:08:00,57.0,2,37,1.5405405405405406,3.0
855,17,15.0,2022-04-04 18:20:00,2022-04-22 09:47:00,51.0,4,17,3.0,2.433333333333333
856,17,16.0,2022-04-22 18:52:00,2022-05-23 07:47:00,73.0,4,30,2.433333333333333,3.2941176470588234
857,17,17.0,2022-05-23 19:54:00,2022-06-09 22:46:00,56.0,5,17,3.2941176470588234,2.2058823529411766
858,17,18.0,2022-06-10 17:58:00,2022-07-15 01:03:00,75.0,6,34,2.2058823529411766,1.3783783783783783
859,17,19.0,2022-07-15 18:14:00,2022-08-22 05:56:00,51.0,7,37,1.3783783783783783,1.694915254237288
860,17,20.0,2022-08-22 19:05:00,2022-10-21 03:15:00,100.0,8,59,1.694915254237288,0.7708333333333334
861,17,21.0,2022-10-21 22:24:00,2022-12-09 11:56:00,37.0,10,48,0.7708333333333334,3.789473684210526
862,17,22.0,2022-12-10 12:32:00,2022-12-30 01:42:00,72.0,12,19,3.789473684210526,1.7560975609756098
863,17,23.0,2022-12-30 20:51:00,2023-02-10 10:56:00,72.0,12,41,1.7560975609756098,1.1458333333333333
864,17,24.0,2023-02-10 19:00:00,2023-03-31 12:29:00,55.0,2,48,1.1458333333333333,2.25
865,17,25.0,2023-03-31 23:36:00,2023-04-25 14:09:00,54.0,3,24,2.25,6.8076923076923075
